0,0,4.978962297225271,5.965057996097784,0.0,0.0,1.0,1.0,1.0,0.0
1,0,6.927149707543604,7.038685724841582,0.0,0.0,1.0,0.0,0.0,0.0
2,0,6.925663616287025,0.0110130104357785,1.0,0.0,0.0,1.0,1.0,1.0
3,0,9.972941191100317,4.967670267003173,0.0,0.0,0.0,0.0,1.0,1.0
4,0,5.963143788426303,10.037519137326496,1.0,0.0,1.0,0.0,1.0,1.0
5,0,4.044700976835853,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,0,6.0199369668053935,11.058524917521924,0.0,1.0,0.0,1.0,1.0,0.0
7,0,7.038567925985428,11.05279358221188,0.0,1.0,0.0,1.0,0.0,0.0
8,0,8.995670072975729,12.0,0.0,0.0,0.0,1.0,0.0,0.0
9,0,10.96050213581631,1.0520081210777792,1.0,0.0,1.0,0.0,0.0,1.0
10,0,8.012121165775579,1.0535932652543376,1.0,0.0,0.0,0.0,1.0,1.0
11,0,8.000173087280022,2.9577304531823216,1.0,0.0,1.0,0.0,0.0,1.0
12,0,9.020989713143534,11.954239840833566,0.0,0.0,1.0,1.0,0.0,0.0
13,0,2.024672757175927,11.98764481204436,0.0,0.0,1.0,0.0,0.0,0.0
14,0,4.977251212770218,6.930195044313301,1.0,1.0,1.0,0.0,0.0,1.0
15,0,1.0634983683892147,3.999555587420785,0.0,0.0,0.0,1.0,1.0,0.0
16,0,0.0163521602494767,8.962702882045496,0.0,0.0,0.0,0.0,1.0,1.0
17,0,7.973288423376565,5.954810390426326,0.0,0.0,0.0,0.0,1.0,1.0
18,0,4.059825816932593,4.016629918002936,0.0,1.0,0.0,0.0,0.0,1.0
19,0,1.9642787712690024,7.980114813099542,0.0,1.0,0.0,0.0,1.0,0.0
0,5,4.953056406393601,5.924546118787297,0.0,0.0,1.0,1.0,1.0,0.0
1,5,6.8471460672554905,7.082130087735479,0.0,0.0,1.0,0.0,0.0,0.0
2,5,6.864024280492101,0.0194603915119347,1.0,0.0,0.0,1.0,1.0,1.0
3,5,9.956303493811648,4.94901517989817,0.0,0.0,0.0,0.0,1.0,1.0
4,5,5.919243379793572,10.08175282394932,1.0,0.0,1.0,0.0,1.0,1.0
5,5,4.077261384205708,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,5,6.043687893906695,11.127226861024214,0.0,1.0,0.0,1.0,1.0,0.0
7,5,7.085657286936662,11.1172356800161,0.0,1.0,0.0,1.0,0.0,0.0
8,5,8.99191283820176,12.0,0.0,0.0,0.0,1.0,0.0,0.0
9,5,10.920865445913671,1.1058946568158536,1.0,0.0,1.0,0.0,0.0,1.0
10,5,8.024325496255338,1.1097400652419809,1.0,0.0,0.0,0.0,1.0,1.0
11,5,8.000429836474266,2.93391486061358,1.0,0.0,1.0,0.0,0.0,1.0
12,5,9.038753464745913,11.916245409905107,0.0,0.0,1.0,1.0,0.0,0.0
13,5,2.062045240901382,11.968690182662904,0.0,0.0,1.0,0.0,0.0,0.0
14,5,4.948976353468908,6.850246066521743,1.0,1.0,1.0,0.0,0.0,1.0
15,5,1.1377766580182982,3.997145141992015,0.0,0.0,0.0,1.0,1.0,0.0
16,5,0.0258098793626085,8.940596169435503,0.0,0.0,0.0,0.0,1.0,1.0
17,5,7.937215016636064,5.896964876379261,0.0,0.0,0.0,0.0,1.0,1.0
18,5,4.118154213756602,4.031542856973081,0.0,1.0,0.0,0.0,0.0,1.0
19,5,1.930675519576928,7.960974672615605,0.0,1.0,0.0,0.0,1.0,0.0
0,10,4.929274594030973,5.887131434379104,0.0,0.0,1.0,1.0,1.0,0.0
1,10,6.756891355839768,7.131464750650161,0.0,0.0,1.0,0.0,0.0,0.0
2,10,6.792687116956614,0.0289025885028006,1.0,0.0,0.0,1.0,1.0,1.0
3,10,9.945717939120376,4.937621715712799,0.0,0.0,0.0,0.0,1.0,1.0
4,10,5.870608747612982,10.132844292332642,1.0,0.0,1.0,0.0,1.0,1.0
5,10,4.095468164180649,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,10,6.073449977463158,11.20525167499178,0.0,1.0,0.0,1.0,1.0,0.0
7,10,7.126574735591,11.17112685352084,0.0,1.0,0.0,1.0,0.0,0.0
8,10,8.989833737287817,12.0,0.0,0.0,0.0,1.0,0.0,0.0
9,10,10.878283245417316,1.16295705577662,1.0,0.0,1.0,0.0,0.0,1.0
10,10,8.036115392919317,1.16157176803512,1.0,0.0,0.0,0.0,1.0,1.0
11,10,8.0008932562968,2.9062806109439085,1.0,0.0,1.0,0.0,0.0,1.0
12,10,9.05962296781901,11.872255481547745,0.0,0.0,1.0,1.0,0.0,0.0
13,10,2.1146395671805114,11.940402967261765,0.0,0.0,1.0,0.0,0.0,0.0
14,10,4.920202000045243,6.756926024075914,1.0,1.0,1.0,0.0,0.0,1.0
15,10,1.2475233877158411,3.996677894003815,0.0,0.0,0.0,1.0,1.0,0.0
16,10,0.0406439440465431,8.908047508507119,0.0,0.0,0.0,0.0,1.0,1.0
17,10,7.903037663071105,5.8430340746758045,0.0,0.0,0.0,0.0,1.0,1.0
18,10,4.182724316916576,4.047336914742284,0.0,1.0,0.0,0.0,0.0,1.0
19,10,1.8866185352474127,7.937225571079504,0.0,1.0,0.0,0.0,1.0,0.0
0,15,4.897082307310739,5.839702616439415,0.0,0.0,1.0,1.0,1.0,0.0
1,15,6.667162509515947,7.179758393349651,0.0,0.0,1.0,0.0,0.0,0.0
2,15,6.705144105269927,0.037962205069738,1.0,0.0,0.0,1.0,1.0,1.0
3,15,9.928293330065388,4.918474589149128,0.0,0.0,0.0,0.0,1.0,1.0
4,15,5.822633439199797,10.184489612367248,1.0,0.0,1.0,0.0,1.0,1.0
5,15,4.108304693688052,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,15,6.098072395689165,11.274955172920532,0.0,1.0,0.0,1.0,1.0,0.0
7,15,7.163414451470238,11.217475241886111,0.0,1.0,0.0,1.0,0.0,0.0
8,15,8.988346183766337,12.0,0.0,0.0,0.0,1.0,0.0,0.0
9,15,10.83672928081661,1.215610220027148,1.0,0.0,1.0,0.0,0.0,1.0
10,15,8.05320123345468,1.2408641455403675,1.0,0.0,0.0,0.0,1.0,1.0
11,15,8.001126002751946,2.897614186484452,1.0,0.0,1.0,0.0,0.0,1.0
12,15,9.081497158019282,11.825097527265935,0.0,0.0,1.0,1.0,0.0,0.0
13,15,2.18079537302941,11.906408251108232,0.0,0.0,1.0,0.0,0.0,0.0
14,15,4.892194087922409,6.667088028839355,1.0,1.0,1.0,0.0,0.0,1.0
15,15,1.3481945544590384,3.992931233561296,0.0,0.0,0.0,1.0,1.0,0.0
16,15,0.052263319301182,8.882173546366527,0.0,0.0,0.0,0.0,1.0,1.0
17,15,7.865191867800592,5.7869655732333,0.0,0.0,0.0,0.0,1.0,1.0
18,15,4.22378481479922,4.058366901712581,0.0,1.0,0.0,0.0,0.0,1.0
19,15,1.8267625815049016,7.902576781398237,0.0,1.0,0.0,0.0,1.0,0.0
0,20,4.870317814513909,5.800696100349501,0.0,0.0,1.0,1.0,1.0,0.0
1,20,6.589085835075745,7.22153786839423,0.0,0.0,1.0,0.0,0.0,0.0
2,20,6.615144069350255,0.0475973926813941,1.0,0.0,0.0,1.0,1.0,1.0
3,20,9.9012741690538,4.890533811325008,0.0,0.0,0.0,0.0,1.0,1.0
4,20,5.777964505014926,10.235782156020646,1.0,0.0,1.0,0.0,1.0,1.0
5,20,4.117521354464122,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,20,6.118832240969376,11.335476115897036,0.0,1.0,0.0,1.0,1.0,0.0
7,20,7.200758253403486,11.26757560512498,0.0,1.0,0.0,1.0,0.0,0.0
8,20,8.988306499782649,12.0,0.0,0.0,0.0,1.0,0.0,0.0
9,20,10.8099948085772,1.2503960479106755,1.0,0.0,1.0,0.0,0.0,1.0
10,20,8.154218330388428,1.222291930217112,1.0,0.0,0.0,0.0,1.0,1.0
11,20,8.001358407809875,2.8811344675804165,1.0,0.0,1.0,0.0,0.0,1.0
12,20,9.100922767802338,11.781676878997365,0.0,0.0,1.0,1.0,0.0,0.0
13,20,2.2487888774741367,11.87053434271469,0.0,0.0,1.0,0.0,0.0,0.0
14,20,4.865001510335369,6.584222745261017,1.0,1.0,1.0,0.0,0.0,1.0
15,20,1.4431521757764654,3.9919501582284025,0.0,0.0,0.0,1.0,1.0,0.0
16,20,0.0596651397361477,8.865211397597784,0.0,0.0,0.0,0.0,1.0,1.0
17,20,7.841451018303268,5.751095652318021,0.0,0.0,0.0,0.0,1.0,1.0
18,20,4.267595752066707,4.069564540530845,0.0,1.0,0.0,0.0,0.0,1.0
19,20,1.738088708645584,7.850873966581476,0.0,1.0,0.0,0.0,1.0,0.0
0,25,4.842529440628208,5.763179250781901,0.0,0.0,1.0,1.0,1.0,0.0
1,25,6.515050039499627,7.259816198064918,0.0,0.0,1.0,0.0,0.0,0.0
2,25,6.536257467008444,0.0549269241585138,1.0,0.0,0.0,1.0,1.0,1.0
3,25,9.881008012879551,4.869400988067381,0.0,0.0,0.0,0.0,1.0,1.0
4,25,5.734911719666613,10.283729906260309,1.0,0.0,1.0,0.0,1.0,1.0
5,25,4.113641148310515,0.002715807493249,0.0,1.0,0.0,0.0,0.0,0.0
6,25,6.136214274429365,11.389846588454082,0.0,1.0,0.0,1.0,1.0,0.0
7,25,7.233446529139876,11.31391621410972,0.0,1.0,0.0,1.0,0.0,0.0
8,25,8.989428902073893,11.99086108781266,0.0,0.0,0.0,1.0,0.0,0.0
9,25,10.791513435400033,1.274777067013577,1.0,0.0,1.0,0.0,0.0,1.0
10,25,8.258524451545883,1.1999431833376033,1.0,0.0,0.0,0.0,1.0,1.0
11,25,8.00141575222135,2.8752894181116937,1.0,0.0,1.0,0.0,0.0,1.0
12,25,9.118121655874438,11.742171632789304,0.0,0.0,1.0,1.0,0.0,0.0
13,25,2.3187865059368087,11.833024086969266,0.0,0.0,1.0,0.0,0.0,0.0
14,25,4.838170439634187,6.502659816571258,1.0,1.0,1.0,0.0,0.0,1.0
15,25,1.542407903741641,3.991076463680364,0.0,0.0,0.0,1.0,1.0,0.0
16,25,0.0678863367126098,8.847897879639362,0.0,0.0,0.0,0.0,1.0,1.0
17,25,7.804581259998079,5.693208329367953,0.0,0.0,0.0,0.0,1.0,1.0
18,25,4.263883702393047,4.083987391418449,0.0,1.0,0.0,0.0,0.0,1.0
19,25,1.652648775105977,7.798567208042828,0.0,1.0,0.0,0.0,1.0,0.0
0,30,4.84051994118906,5.760307135990881,0.0,0.0,1.0,1.0,1.0,0.0
1,30,6.447547924273144,7.2947548502869,0.0,0.0,1.0,0.0,0.0,0.0
2,30,6.46639102565918,0.063570173911646,1.0,0.0,0.0,1.0,1.0,1.0
3,30,9.857392043936128,4.846408658194056,0.0,0.0,0.0,0.0,1.0,1.0
4,30,5.687328624112244,10.338693501537412,1.0,0.0,1.0,0.0,1.0,1.0
5,30,4.112082346886702,0.0038524035772534,0.0,1.0,0.0,0.0,0.0,0.0
6,30,6.1504562750846645,11.432460355239888,0.0,1.0,0.0,1.0,1.0,0.0
7,30,7.263192317496484,11.356051777610814,0.0,1.0,0.0,1.0,0.0,0.0
8,30,8.991238007602343,11.976008319647509,0.0,0.0,0.0,1.0,0.0,0.0
9,30,10.775808590166594,1.2956013397353177,1.0,0.0,1.0,0.0,0.0,1.0
