0,0,0.97492726311655,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,3.954796395503597,2.987540048596333,0.0,0.0,1.0,0.0,0.0,0.0
2,0,6.951152980453113,12.0,1.0,1.0,0.0,0.0,0.0,0.0
3,0,10.963061220176868,0.0434691503860471,0.0,0.0,1.0,0.0,0.0,0.0
4,0,3.9435702494813487,3.014036934762879,0.0,1.0,0.0,0.0,0.0,0.0
5,0,2.0509515998646366,9.021796756581969,0.0,0.0,0.0,1.0,0.0,0.0
6,0,8.033932255771736,6.065294845357489,0.0,0.0,0.0,0.0,1.0,1.0
7,0,6.976011373698924,6.07156510723262,0.0,1.0,0.0,0.0,0.0,0.0
8,0,8.93121346570581,4.978694646009997,0.0,0.0,1.0,0.0,0.0,0.0
9,0,4.981667302009938,4.958498458384601,1.0,0.0,1.0,1.0,1.0,0.0
10,0,10.946908434697033,1.9894416210406956,1.0,0.0,0.0,0.0,0.0,0.0
11,0,0.0601410935592721,3.056007716839209,0.0,0.0,1.0,0.0,1.0,0.0
12,0,11.031239209382608,0.0,1.0,0.0,1.0,0.0,0.0,0.0
13,0,3.945859276495945,8.97215533697409,0.0,0.0,0.0,0.0,1.0,0.0
14,0,7.066961301415023,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,0,5.9668612469317255,9.065427816579405,1.0,0.0,0.0,0.0,0.0,0.0
16,0,1.040016341013184,12.0,1.0,0.0,0.0,1.0,0.0,1.0
17,0,6.952940912477711,6.022446361418766,0.0,0.0,1.0,1.0,0.0,0.0
18,0,5.027029048470025,7.029734944100802,1.0,0.0,0.0,0.0,1.0,1.0
19,0,5.954006228932514,0.9928243417423964,1.0,0.0,1.0,1.0,0.0,1.0
20,0,10.006811502736962,0.0,0.0,0.0,1.0,1.0,1.0,0.0
21,0,8.046183385350917,3.033261139021642,0.0,1.0,0.0,0.0,1.0,1.0
22,0,3.96616334600305,9.018276507231697,1.0,1.0,0.0,1.0,0.0,0.0
23,0,10.011518844102934,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,0,12.0,1.0531216490249558,1.0,0.0,0.0,1.0,1.0,0.0
25,0,3.963120267277655,11.983071412360932,1.0,1.0,0.0,0.0,0.0,1.0
26,0,8.956440162847182,12.0,0.0,0.0,1.0,1.0,1.0,0.0
27,0,10.98677510568702,3.946972095766684,0.0,1.0,0.0,1.0,0.0,1.0
28,0,4.0298873890312805,0.0,1.0,0.0,1.0,0.0,0.0,0.0
29,0,12.0,2.9757912075853725,1.0,0.0,0.0,0.0,0.0,0.0
0,5,0.9434398191166512,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,5,3.9192946569261777,2.9788364255872466,0.0,0.0,1.0,0.0,0.0,0.0
2,5,6.908695941149061,12.0,1.0,1.0,0.0,0.0,0.0,0.0
3,5,10.91419132009523,0.0972757199153807,0.0,0.0,1.0,0.0,0.0,0.0
4,5,3.886203258337152,3.0285432634663345,0.0,1.0,0.0,0.0,0.0,0.0
5,5,2.0925284649237077,9.0385536925075,0.0,0.0,0.0,1.0,0.0,0.0
6,5,8.072050659373229,6.138882046592782,0.0,0.0,0.0,0.0,1.0,1.0
7,5,6.956768655553019,6.125045396869146,0.0,1.0,0.0,0.0,0.0,0.0
8,5,8.843902614061749,4.950626113412349,0.0,0.0,1.0,0.0,0.0,0.0
9,5,4.965454699717231,4.922909743339242,1.0,0.0,1.0,1.0,1.0,0.0
10,5,10.901114282478458,1.9800855154263035,1.0,0.0,0.0,0.0,0.0,0.0
11,5,0.1115447669572418,3.102855501687716,0.0,0.0,1.0,0.0,1.0,0.0
12,5,11.053692210881318,0.0,1.0,0.0,1.0,0.0,0.0,0.0
