id,time,x,y
0,0,4.965590790204445,12
1,0,11.044054436718348,1.9876385491316766
2,0,5.987564087299975,4.0310192931453175
3,0,11.051117954575302,8.013183972630456
4,0,9.943246548165698,8.963048554209765
5,0,12,1.9799573553334646
6,0,9.972234560927042,1.9540589514062048
7,0,4.029771603286148,12
8,0,6.0560158279566645,0
9,0,7.044095249989209,7.9642685856474245
10,0,7.02501748127121,4.9661350692528545
11,0,9.990221019304512,1.9163395511615764
12,0,1.0151037693562226,8.943754212004547
13,0,9.002522184448427,4.029554231843546
14,0,11.018950262340384,5.046728138496417
0,5,4.9369098722239,12
1,5,11.10403347977367,1.9708424850172144
2,5,5.978152542449964,4.053890416856386
3,5,11.10296530093273,8.025151589655923
4,5,9.906103459877503,9.022724869144897
5,5,12,1.9533671998702036
6,5,9.952056545036214,1.9201008080340056
7,5,4.066058045573625,12
8,5,6.107545498953976,0
9,5,7.091094876106274,7.928363002529081
10,5,7.050141104241015,4.933591088915995
11,5,9.982535793013604,1.8321470067723211
12,5,1.0257898632633144,8.906370677987537
13,5,9.005117631656045,4.0555189414570485
14,5,11.038693130298258,5.092215756877699
0,10,4.907570832855917,12
1,10,11.17105848020879,1.9541286917049505
2,10,5.976761087003705,4.057245783655178
3,10,11.166569042551664,8.038456830985094
4,10,9.874900761673125,9.072220523046399
5,10,12,1.9234638032857079
6,10,9.92682198892989,1.8778019566444364
7,10,4.1129390667463746,12
8,10,6.132895232379004,0
9,10,7.1291144692638095,7.899748133399759
10,10,7.076443339471516,4.900834507050808
11,10,9.97721735859681,1.7582865547229432
12,10,1.0386091477886514,8.859413308265093
13,10,9.006973196143871,4.071765058197652
14,10,11.060866816373217,5.140273973868174
0,15,4.870008124279432,12
1,15,11.223480080025972,1.9411839290176356
2,15,5.97595744316471,4.0592011880202765
3,15,11.240151497760891,8.053319539281135
4,15,9.846937386473705,9.116994389329966
5,15,12,1.8952911745042524
6,15,9.906524292084738,1.8433179698271465
7,15,4.159344778824632,12
8,15,6.153336559288861,0
9,15,7.157466696672844,7.87817494674261
10,15,7.103780698642774,4.8671774973804816
11,15,9.970229215217952,1.6958178882798007
12,15,1.055252405651917,8.793295238746648
13,15,9.010582862448336,4.098678514733938
14,15,11.06642582639381,5.152001248117284
0,20,4.832035566470061,12
1,20,11.245193643373485,1.93654584080672
2,20,5.981901653014581,4.044809924364354
3,20,11.252953026380409,7.9843837928389725
4,20,9.819355128870832,9.160755394591172
5,20,12,1.8631847987609647
6,20,9.876985990074365,1.7955559926333042
7,20,4.198264365597537,12
8,20,6.16900817075002,0
9,20,7.190068657644725,7.853406765948672
10,20,7.136503229909664,4.827048421222698
11,20,9.962583454845825,1.6273256287683093
12,20,1.0667560677319334,8.743790016540542
13,20,9.013837047903044,4.126575597796386
14,20,11.062784272313241,5.143967553969628
0,25,4.797817183564023,12
1,25,11.269849848391532,1.93131801741442
2,25,5.981444956765209,4.045915604323749
3,25,11.16996418598879,7.971146442172224
4,25,9.786295731705241,9.213944758948617
5,25,12,1.8361798172561463
6,25,9.847857409583579,1.7508356106660499
7,25,4.2277382561294905,12
8,25,6.192201867849378,0
9,25,7.223445531680661,7.829364549734539
10,25,7.170492650895746,4.785290363304706
11,25,9.95864374995717,1.5825260740660834
12,25,1.0828709077617704,8.67643385622131
13,25,9.015894914080224,4.143433869557846
14,25,11.057367718278735,5.1308290337967914
0,30,4.768767352896056,12
1,30,11.306330063543497,1.9240063679492434
2,30,5.973573043915696,4.0650936091826315
3,30,11.099344120328443,7.958592319699734
4,30,9.759286769040475,9.259612453127225
5,30,12,1.810294247427397
6,30,9.824459117742908,1.7144299231411502
7,30,4.259959416858391,12
8,30,6.238643073964438,0
9,30,7.201381805500442,7.800802063132888
10,30,7.199640662317428,4.749363777206294
11,30,9.953036325786396,1.5361048227389364
12,30,1.1020178583243248,8.601807509943123
13,30,9.01926897410854,4.17315357397456
14,30,11.044845824679959,5.100393886483293
0,35,4.738125738643922,12
1,35,11.3433983969331,1.9162131805345206
2,35,5.968023232273184,4.078838023252754
3,35,11.035086415049443,7.9466857264219595
4,35,9.725260421877433,9.31693727754114
5,35,12,1.7819204311956067
6,35,9.806051868242285,1.6849714120392774
7,35,4.28093162918586,12
8,35,6.297636344323624,0
9,35,7.1904134879871,7.786645129836737
10,35,7.235089698638421,4.706420106491803
11,35,9.949421340290543,1.5077743744878864
12,35,1.1169691634027272,8.537758773725608
13,35,9.020880889298052,4.192086236755481
14,35,11.033154106420035,5.073220979327162
0,40,4.705514792526038,12
1,40,11.373041989416313,1.9100019834378081
2,40,5.961928718804888,4.096158251555369
3,40,10.947834071672196,7.931436294418454
4,40,9.689575825485338,9.377899287378591
5,40,12,1.7505773747448259
6,40,9.779579567655144,1.6444558905409856
7,40,4.30264738887672,12
8,40,6.353857466420355,0
9,40,7.184667672482946,7.779028396171741
10,40,7.258037006985744,4.67820874763112
11,40,9.944020645712255,1.462244624236054
12,40,1.1363152951528883,8.458363531575475
13,40,9.02250945921895,4.212632823158658
14,40,11.018711009509671,5.039903627439668
0,45,4.654165598901401,12
1,45,11.404055696361365,1.9026532349152845
2,45,5.959172098417971,4.104087818354574
3,45,10.833775775273802,7.912183464409048
4,45,9.656093805114581,9.432920544363881
5,45,12,1.7213686625029634
6,45,9.742042891818164,1.5876309720007133
7,45,4.329681591898661,12
8,45,6.413936127018104,0
9,45,7.175641385864934,7.767296117651113
10,45,7.272202992929811,4.660595936537633
11,45,9.94022895992979,1.426433227278371
12,45,1.1597042363915329,8.370597622322439
13,45,9.024675823290305,4.2394827063535026
14,45,11.007719851040376,5.014273759707185
0,50,4.618485528157318,12
1,50,11.452024790791887,1.890848810165176
2,50,5.957378922748806,4.1089787026824895
3,50,10.719274249561177,7.894027451098735
4,50,9.623351908736321,9.48835342042128
5,50,12,1.691375317210641
6,50,9.694268246696142,1.5143082260099006
7,50,4.382072297700348,12
8,50,6.471768975866132,0
9,50,7.174000026564956,7.765274637500578
10,50,7.295610184650269,4.63332419055461
11,50,9.93687388025901,1.38898912622673
12,50,1.184206297461266,8.28121977922635
13,50,9.025426198035358,4.249810928149541
14,50,10.997609027308096,4.990248492141464
0,55,4.578917300747219,12
1,55,11.482961518624453,1.8825306250053042
2,55,5.964326994044951,4.088695602050515
3,55,10.607890311273806,7.880765659767527
4,55,9.59435817320758,9.537220472558358
5,55,12,1.66450340275255
6,55,9.646881515179407,1.437443864557662
7,55,4.436888593132215,12
8,55,6.5417957966588665,0
9,55,7.17353530037329,7.764700186165775
10,55,7.327659773991689,4.596637689156697
11,55,9.934571162247899,1.366263976356842
12,55,1.2104410258308111,8.187397075715202
13,55,9.026148348806998,4.258561339258276
14,55,10.988935502163423,4.970240792815994
0,60,4.539062098974853,12
1,60,11.502998673638977,1.877205424367232
2,60,5.968448611402577,4.077063062092253
