id,time,x,y
0,0,3.0463861210218335,10.040350649603742
1,0,8.053160209629695,10.031242758693153
2,0,4.007283637231014,9.015895444659677
3,0,2.031618469997726,11.050801461684612
4,0,0.03203553253175836,2.0503231310243524
5,0,12,11.991043071356492
6,0,9.043792969830173,0.024333274262215397
7,0,5.039688344509056,7.045621085132162
8,0,8.940238554828344,7.050773699279888
9,0,8.061557365797738,2.062528343410459
10,0,9.038716523256154,1.9306973762033135
11,0,10.030492064329088,12
12,0,0,1.0345713684525495
13,0,4.994933356815357,0.9293871971569203
14,0,12,0.9627230168755598
15,0,11.983577890600737,12
16,0,7.002814837934981,11.06151561221502
17,0,12,7.944766706269968
18,0,6.991047463815878,2.0427376214045663
19,0,2.0556970325997046,11.957130217032583
0,5,3.0825916385650487,10.071679461665674
1,5,8.09940167948369,10.059951754239247
2,5,4.025135799580956,9.055767413736325
3,5,2.0727434487779033,11.11364811211968
4,5,0.06388172262740216,2.097268224658185
5,5,12,11.988253281320784
6,5,9.071960398648407,0.03982171614446246
7,5,5.081036480347513,7.092302159819871
8,5,8.897524021944148,7.086627897437511
9,5,8.118589651436029,2.1200983184899593
10,5,9.069859384920544,1.867122000657677
11,5,10.04972706597962,12
12,5,0,1.0624095955557893
13,5,4.986924432927258,0.851380735647936
14,5,12,0.9281109385834119
15,5,11.97014620268523,12
16,5,7.008013557210511,11.13437397954879
17,5,12,7.8789383835592295
18,5,6.984427139922412,2.07807355306497
19,5,2.099850570511274,11.922435663628207
0,10,3.1215578904314496,10.104068905028846
1,10,8.163910584371182,10.099933044588923
2,10,4.047713802819803,9.105509828672968
3,10,2.1133098537341923,11.17537774554068
4,10,0.08988897604642847,2.136033274455624
5,10,12,11.984257571787584
6,10,9.091335971833585,0.05058781124756702
7,10,5.120920022436044,7.136232132988432
8,10,8.841315670809015,7.1302011395162195
9,10,8.167878503350998,2.1687302469384018
10,10,9.100536798943063,1.8031103111577982
11,10,10.079321448930866,12
12,10,0,1.0703284426236834
13,10,4.982650708238078,0.8052339595690106
14,10,12,0.8728276438078892
15,10,11.957524214730865,12
16,10,7.012527668867656,11.20861080953774
17,10,12,7.82919380203948
18,10,6.979193146440878,2.1077732795418744
19,10,2.0772012394067634,11.893431513271997
0,15,3.1601845716759582,10.13624960847123
1,15,8.22735588253234,10.139480477844618
2,15,4.073113114533962,9.161839363780057
3,15,2.143871347688006,11.222804829883934
4,15,0.1202260025845982,2.1788611506534874
5,15,12,11.976722670069517
6,15,9.11341663372082,0.06283341257616097
7,15,5.156350697425389,7.172142921874553
8,15,8.80711785467658,7.157861749203349
